Path,Genre
dataset/lmd_matched\J\R\O\TRJROGV128F42BC6F2/1d39f1b9e285d76ea36032b18611db8f.mid,Rock
dataset/lmd_matched\J\R\O\TRJROGV128F42BC6F2/d66b9c6c36a64a5dd1040008b828c419.mid,Rock
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/1386e854a7d6a58015cea337ae948db6.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/833666112b2e00173a640fae90e0b865.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/8838e32a315b766a636d77ac504d2d3a.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/9acfb0acf74fce8e4934932c323fd6a1.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/9f880b90584cb887723692ffcf4b0da4.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/bcc156ca677ec96cc4b526bb0a914503.mid,Country
dataset/lmd_matched\J\R\S\TRJRSKJ12903CC84F8/ced58a9f4fc60cfbab20ebf13eed0298.mid,Country
dataset/lmd_matched\J\R\W\TRJRWIF128F93450C7/45e0d61a10a42ddcff9c6eb5297f832b.mid,Pop
dataset/lmd_matched\J\R\Y\TRJRYWB128F4236C75/033ab853c2f5d29f302c9b8156577736.mid,Rock
dataset/lmd_matched\J\R\Y\TRJRYWB128F4236C75/1d1ee5d0c4aefa6046c2084fc98052fe.mid,Rock
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/533c83a92a63bb26369b37fc6f6d8223.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/64216833cc6eade8dc4dff15c1c7d2f0.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/98c7fc5338bb281a6d1949a0a600e579.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/aa11b88e83ac0dbb4b7f5a27d171fb2c.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/b5b6168e4c78bafffcceb1e8bbd4714d.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/e166a4b05744cd63247d847ccbbc0852.mid,Country
dataset/lmd_matched\J\R\Y\TRJRYWV128F92DE5BA/e61bd9f406949558786588f4c8e59213.mid,Country
dataset/lmd_matched\J\R\Z\TRJRZER128F9319DA2/72d4a8d946a91c99eefb7ca89dba56cc.mid,Pop
dataset/lmd_matched\J\R\Z\TRJRZER128F9319DA2/fe6a6a9f7c605bf41a41fea80f4c4a14.mid,Pop
dataset/lmd_matched\J\S\B\TRJSBNB128F4261DB3/7a309ca954edd8bb2680e99375b719e1.mid,Rock
dataset/lmd_matched\J\S\B\TRJSBNB128F4261DB3/bb4437805c4bc0a5e19fe32ad4855220.mid,Rock
dataset/lmd_matched\J\S\F\TRJSFMS128F92E2FDF/6e9634dcfa90839df2f58046be1d9515.mid,Country
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/2326c8d48202e4d0d02794b816ba77fc.mid,Rock
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/5e08f4ac6c1f8ae327c2c63cb2ab19b0.mid,Rock
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/bb0fdfab153283a46c8903f4122429c2.mid,Rock
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/c0353a925a60752fc40e1429c084a596.mid,Rock
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/cc24ea16bd6e7a9ea26c4b0c439ba2d2.mid,Rock
dataset/lmd_matched\J\S\O\TRJSOQD128F92D3072/f7e1ee6d5c706bcaded9a9eb6726571f.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/043f89b6fc66796b2b729bcc11b65f93.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/0c1944a9c650c134f65985dbff2f70a4.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/0c891cb88bdb1e9e7b223cece68277bc.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/7b764a3228b194eff22c2d0c9d2affa6.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/95dffddfbac355c99c1c605ee5bfbece.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSQF12903CE0477/ca83138b60c82e5b66677852068f2de8.mid,Rock
dataset/lmd_matched\J\S\S\TRJSSZJ128F4296A55/f367d9fe997d39f4e4fe71e6b99fb860.mid,Pop
dataset/lmd_matched\J\S\U\TRJSUCX128F1455295/0b79c1cbe957b992dec2aba47cc08ec9.mid,Pop
dataset/lmd_matched\J\S\U\TRJSUNU128F92E9C0B/d0b3d9a7da354d77bf4c730b7e9b1f18.mid,Country
dataset/lmd_matched\J\S\U\TRJSUNU128F92E9C0B/ecfc1e1c32c23a7368fa8b111018747e.mid,Country
dataset/lmd_matched\J\S\X\TRJSXHR128F147DB29/528f41f38c4f18065ff48b469facbdef.mid,Electronic
dataset/lmd_matched\J\S\X\TRJSXHR128F147DB29/53c52eb00b9c3adbd36d1c6bc0accf81.mid,Electronic
dataset/lmd_matched\J\S\X\TRJSXHR128F147DB29/e1c4a859b62974170189eac12ff4d3ed.mid,Electronic
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/00518bdafa47c57cecda36154d78954c.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/02d2e4b31a02f77df7e24bb46c8daf98.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/0351b5e4335f0c2d2235ebe34a9f8880.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/0714e6242a75a5a377dd409fd60ee3a1.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/0a0526c15e08fb91927e6a901190be2e.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/10668c9d7483a895cfa6dec27ad10ae9.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/139104eb7aa96b3780f68a39668bdf18.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/17bcb8d6c5b590f2408aa7662ae02622.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/1a4abdf0564a1d30544c542ccaaba06a.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/1cc5cbcc53c9e763938ad0c1238e29c5.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/221bae442465bd5533c4650e8962a1de.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/22a50ba84819ba26bc8721c1a7b1ff9d.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/25b22bc3cd54f521afb289a211f6129f.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/28ea7c90b0241367eddc0d2d880b115b.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/2ab45772379a6d9641c1986bb54525a5.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/313a36af09dcb98a83e04abe7e6567e7.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/36d2e05972f83eab79e317a6c8cce587.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/3b173909856dfd23d39d25dc450352d6.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/4928531e122f421680afd9581461ccf7.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/4dc3a07fd24c07f69e0ff20d604a9c26.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/50794ca7a007252e04b3bca6c9820bb9.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/598e0fc569cebcfa6b30dfe442820c72.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/5a96be0debbed65981cce540fc64850a.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/5c0b642d595c779859e436afabec994b.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/5d304ddd9346446da8cbc82687bbbfbc.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/77b8ae180306110bab64e3ead5c48602.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/861c0f9e8d0e29791b1421915262c55b.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/92f5b69f2ee4ee9f00b9c8d5382731f2.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/a3368d06fb61e813d999350e4504f763.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/b26ba7eacc389ffa5390343880f42b43.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/b6e37c7e39b374c54feaa4085ebd66f3.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/c1067d8475aafd6bcaf1aa62ca2beb88.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/c5a98273eb0a7bae35a049ba922eb2fd.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/d9540171ac2596820cba2660bb7042fa.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/eebaae433de832faeb468306c4c8bc7b.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/f34e2ab75009cc28971b625f5b918d8d.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/fb057a3e0a304ce7bab6f260a4d142f1.mid,Country
dataset/lmd_matched\J\S\Z\TRJSZBX128E078F72C/fe5048e0faf0d402878c7e3f2199c75a.mid,Country
dataset/lmd_matched\J\T\D\TRJTDZJ128F42BCD0A/addeb57acfacf1ffc13b45a0de54c819.mid,Rock
dataset/lmd_matched\J\T\H\TRJTHFO128F92D5C54/306ba00de4025f035226f8dba9f83a35.mid,Rock
dataset/lmd_matched\J\T\H\TRJTHPZ128F424EA11/773cf705f2a810394ce3677477045194.mid,Electronic
dataset/lmd_matched\J\T\L\TRJTLCB128F9336E68/c602ddee6c716b94f9d408ee11d78cbb.mid,Rock
dataset/lmd_matched\J\T\L\TRJTLMD128F4266045/d339e51435f4a61a8cc7a609d7d926ed.mid,Rock
dataset/lmd_matched\J\T\L\TRJTLMD128F4266045/de57c906595bf77910425f2e81bce321.mid,Rock
dataset/lmd_matched\J\T\T\TRJTTNG128F4269122/1521ec8a04093b36e382d215466fc9ca.mid,Pop
dataset/lmd_matched\J\T\T\TRJTTNG128F4269122/3f2a0011408686dc2d297f38ec837b94.mid,Pop
dataset/lmd_matched\J\T\T\TRJTTNG128F4269122/78f61b2f2bab1ddb47c67ccf03e501d9.mid,Pop
dataset/lmd_matched\J\T\T\TRJTTNG128F4269122/b8007d73429c86b5364555d06ba94823.mid,Pop
dataset/lmd_matched\J\T\T\TRJTTNG128F4269122/d2dbb9ff40d4f8671072597e5c850d84.mid,Pop
dataset/lmd_matched\J\T\V\TRJTVFM128F92F71C8/2994548e668174ac217156eddf35f459.mid,Pop
dataset/lmd_matched\J\T\X\TRJTXZB128F42A1018/7c84b0611f25f20feb2039011c3bec40.mid,Punk
dataset/lmd_matched\J\T\X\TRJTXZB128F42A1018/7dce548aa69262bf39236111a4c97345.mid,Punk
dataset/lmd_matched\J\T\X\TRJTXZB128F42A1018/9fc7d0b6541a335e4122d18776139dab.mid,Punk
dataset/lmd_matched\J\T\X\TRJTXZB128F42A1018/a36a3c9a029372e5bf9532404d445f17.mid,Punk
dataset/lmd_matched\J\T\Y\TRJTYKD128F42B7C8D/35ce5b625f95efe617ec96d76ceb52a1.mid,Pop
dataset/lmd_matched\J\T\Y\TRJTYKD128F42B7C8D/9776328bff769bb4dd6dca5ed52ca6e9.mid,Pop
dataset/lmd_matched\J\T\Y\TRJTYKD128F42B7C8D/d56e66cb9867f6d3c5b471367834de8d.mid,Pop
dataset/lmd_matched\J\T\Y\TRJTYKD128F42B7C8D/dc849faec1fbef29d4e5aacdc9a5e331.mid,Pop
dataset/lmd_matched\J\T\Y\TRJTYKD128F42B7C8D/e71877350df87a9c27860f3f4216c445.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/068da9e6873d3c43fc164da2de03489b.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/1068ea690f560f6cc914d694ea091038.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/588357f115d0cf38370a1e6fdb2fed5b.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/5972d2a4e41a967eb89c0cc6e82107f2.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/8ba74ff7868d89ac132d222f49a863a4.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/8d56b5defef6a984d10de38fa61a2cc9.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/92fc1dd98edcd1a42d9ea27ea7fac762.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/a33cb85abf4076d2d3ff3d4b226e4cb9.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/a413374314c1af2b023a43713d63255d.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/b4306fbf79fedf2bcdb060eac8df8406.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/c0c0d356686bde3c185c10950395dd33.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/c97bba55b321787e7dcf9dc56475621e.mid,Pop
dataset/lmd_matched\J\T\Z\TRJTZTU128E078F13F/fcb37b08f9694a5679b1eb8abbf8b9db.mid,Pop
dataset/lmd_matched\J\U\A\TRJUAJL128F4289C42/1428675e5aed55ce64fa27c9c5f6ef00.mid,Pop
dataset/lmd_matched\J\U\A\TRJUAJL128F4289C42/1758bc38d4983da62f435c205dce1922.mid,Pop
dataset/lmd_matched\J\U\A\TRJUAJL128F4289C42/b9341000acc45ab757727cc17b1f5e18.mid,Pop
dataset/lmd_matched\J\U\F\TRJUFFO128F428D130/689b6caaa4fd5b0910062c9b1fc26ee6.mid,Country
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/041ba475c58cf1752a9ff8451971f876.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/0c01a4ed16ba63cb10d14a85ddbdb1ad.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/0f527b323f1633282551f0f4c18209e6.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/1c65be570bd0275f91a056c215216f66.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/28985083e91ca3ecc5f9ef2704f2e3b5.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/29954c8893190ce0ca4f8430d8b4f15a.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/2c628ddbf52091d4266e637df6e89667.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/479b54c310435766889083d69f94bf35.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/530c8e8ded475c09708987af56636171.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/551c30a8194f713609c85df78334ea3d.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/80f0fd654ec6e17ebd355e865cfd1b53.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/831aaf806b48bb0b2cea9b9b7484fd8c.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/8bf2876fccf4a517774b16fe8954e066.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/922ee8a6f6ee1d3b8047caeff0b676f7.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/9843ed6b962f5fd510b3e99271451113.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/9cb3c6890d8ad7aa9fce6fbbac06e01f.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/b0cc1f20372c2f4c17c6062f7af1e11e.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/b36e5bdc455a318bf44286dc61d0ee63.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/bbc669d7aefb8953f3863f9bb623cdbc.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/bbfa64f569b4869e364e28e0e614ca29.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/c2d5b3fcc4999e97b58d8f44bd2354fb.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/c58f467558080ce65fa1882d1f0a66f3.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/c69acc11a511e87adaf9d437d99d5496.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/d1b3a29e3f99808a5d26acc0297419aa.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/d4c54b2c0b31673e72c85dccc24c22d3.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/d533ad506625eb1724f6f339be79380d.mid,Rock
dataset/lmd_matched\J\U\F\TRJUFNY12903CD0B61/f8dc9d7b64c65bb94fc4fab9913948ea.mid,Rock
dataset/lmd_matched\J\U\G\TRJUGID128F92E0068/1e4bdfffd4b8aab9c821001a24a5a5d9.mid,Electronic
dataset/lmd_matched\J\U\G\TRJUGQG128F4281CD3/07e86d9575ad8cf5aff91aef22ca05b7.mid,Rock
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/0ebb6dccccf9e5242cd3dc9a3fea0c5a.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/1ca19599edf819f4769c618300d25095.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/2504e0696b5569cba68d7519c4aeec4b.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/2c49028504521c3216a1fcb03f783243.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/3255777ee7528f86de27d06d406afbd5.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/37cb99bd16c2a0d4cbba0712a73a4c0e.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/59b3f92d798a19ae60fd34c2471cb501.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/67d76ba3e2e2e05c650fb26f1245b178.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/6f658be71c0f9f2b437629e4a579846d.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/71fcc1e89a5b1eb626a88cf665d428f9.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/78bbd7d00f394e0aaca022dbd0b3070f.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/7f523616b1b84d57d34f999d53fc5f6e.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/8147f8fb54115de6049e325d039010b0.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/9213f691297d102dcc1ea6cc7e43ac55.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/ad896fffbe14add60cf7ea502d39fed5.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/b021a46e7b7d9651e49ad20a9ad3e633.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/c59f935072aae35c408a38b4e28fd06f.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/d6af118bc09117e1b10e7428ee415f1c.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/ec29853529b6ea88bdfc1a0c5b2d03c4.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/f1a6bb7195f4c627f907459706223aa9.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/f2512922f97f72f174ddfd7800186b40.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/f6337da4034588567397100e89675bd5.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/f6cf11e63b0e12f939913bbbe3585f63.mid,Electronic
dataset/lmd_matched\J\U\U\TRJUULQ128F92E0062/f714b2000ef1fc42258b9bd4ac9080ef.mid,Electronic
dataset/lmd_matched\J\U\W\TRJUWFO128F92E31D5/6acd7c23360c67ab400c133d4a49cdf1.mid,Pop
dataset/lmd_matched\J\U\X\TRJUXFL128F4291CEA/7b8bc82f5b9ab8c061307029b2b1eeee.mid,Metal
dataset/lmd_matched\J\V\D\TRJVDQK128F4273C92/03443fb9805e3ea2175613ba2c3a411f.mid,Pop
dataset/lmd_matched\J\V\D\TRJVDQK128F4273C92/c783abebcb4b94a1c6ce5001e3cecbed.mid,Pop
dataset/lmd_matched\J\V\D\TRJVDQK128F4273C92/cb36f857cd17f631a51e40750b208cc7.mid,Pop
dataset/lmd_matched\J\V\D\TRJVDQK128F4273C92/eee71ef79574c4d1783bffe630a84553.mid,Pop
dataset/lmd_matched\J\V\D\TRJVDXK128F9329F8D/7d8981b527b210211ff4913984918ff5.mid,Electronic
dataset/lmd_matched\J\V\F\TRJVFFI128F92E5CC7/71c8fe01852366e039117aa03d16e83d.mid,Reggae
dataset/lmd_matched\J\V\F\TRJVFXK12903CAFFD8/940e75f6c5a88f2a96836722f640681a.mid,Pop
dataset/lmd_matched\J\V\H\TRJVHHA128F1480E88/1b9b58fab7609dffddeaf2f191a1a160.mid,Rock
dataset/lmd_matched\J\V\J\TRJVJQS128E078EFA8/9dc38da701174d55a6ae532b7a65b59a.mid,RnB
dataset/lmd_matched\J\V\M\TRJVMOD128F14824CC/5c7f54ae492dc4e50e436aa6a50552a4.mid,Rock
dataset/lmd_matched\J\V\M\TRJVMOD128F14824CC/e2d360a3e848b8f694b81fceb29c565e.mid,Rock
dataset/lmd_matched\J\V\Z\TRJVZFI128F92E6CEC/b38bd353a70fff0163e4c91b081aeed6.mid,Latin
dataset/lmd_matched\J\V\Z\TRJVZFI128F92E6CEC/c35ec168eb4b7677cf9fc5bdb72307e2.mid,Latin
dataset/lmd_matched\J\V\Z\TRJVZFI128F92E6CEC/c58b0e2b3d2dbca4f2686b70ca396ef9.mid,Latin
dataset/lmd_matched\J\W\A\TRJWATS128F42A026E/335bf0224bece0aed14a7647ec6fa898.mid,Jazz
dataset/lmd_matched\J\W\A\TRJWATS128F42A026E/891e4d5553e0b5f1d4ef9a237536e8fc.mid,Jazz
dataset/lmd_matched\J\W\A\TRJWATS128F42A026E/aeaa99ce93f107fa77d78ea53718db7f.mid,Jazz
dataset/lmd_matched\J\W\A\TRJWATS128F42A026E/fa75976c219a9572aa75fa648d30059f.mid,Jazz
dataset/lmd_matched\J\W\A\TRJWATS128F42A026E/fa8fa03b16712a0e07201c98378200c7.mid,Jazz
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/1c06b0b2cd06544d9964c18e97ce3e97.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/3268d19b81145078d1a8f450feb07d7b.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/3dc74cd779f3886360d3937fbbbf6e16.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/5edd74f55383d0f642231a626f30df19.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/750763454b06377c31327e991e001994.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/85582c5e02d1812661f6458bedb8302d.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/85aad92fd355aef6b1264ebd685fc310.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/a8f441a5edd688050a89166555ed9c9e.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/ab74dda2c12c2d9cd5b1e070f41b7852.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/b0ba3340622c50edaefda1b31cedc269.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/b4e649dac1f22d10298d36c76f3a1f7f.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/c6c033532a536cf8d09f5195a59b6bb7.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/d02c49f9fc525888423951e543f58fc3.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/dd3c43a0e5e5ccbcbee50f283f895b69.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/de4efbe791725a497efaa16ec596b240.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/ed94b764be4afb61f114da84e5b937c8.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/f2eca5b6b40b5cad020f1f8ec2a1fa56.mid,Rock
dataset/lmd_matched\J\W\B\TRJWBGZ128F425F33C/f6ea774654142ee6d00a7b93c8ddaecb.mid,Rock
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/01b5b401a98fa77f45b25063c7cdaeb3.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/275833bbe414a6bd9f6de29718bcd4bc.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/2cc298768ae1392dea8ad1a751d7de13.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/31b7ff5590adb09ebf9fda25f5acbf44.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/35e5206ec434301569306e1184941c65.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/5bd8056ea40ae973758c85881e979d04.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/62f4d8788ba05f3c49ebfa6fc9164621.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/6a3b7769dd8e430c17b5d0096dd0b0e1.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/7fc6da9410019baa50ff50f0cbcbad6a.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/9e93e6a2f4c25f7fa60c85dca81fe831.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/b66cea86a1719b4ca78650a9ac7e61b7.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/c76c7e09f6577f3d3453f32df3befdd8.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/d8949d7d7819025505fe7a28eedb28a8.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/d9bfc1e259729a6301b929194b77214e.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/e2812ec41a07bd0705cf16a9627d92a3.mid,RnB
dataset/lmd_matched\J\W\J\TRJWJJI128F426450B/ffca224a4bda3aac5d5d72e90d08bac9.mid,RnB
dataset/lmd_matched\J\W\Q\TRJWQMW128F422D995/40e4c40258fc3ad4c6b6f6e4177b93e6.mid,Pop
dataset/lmd_matched\J\W\Q\TRJWQMW128F422D995/b1febfab899aaaa4dd189ef9893022ca.mid,Pop
dataset/lmd_matched\J\W\R\TRJWRSY128F427276E/a649b245d72b5ad4a90411bd1abc5622.mid,Pop
